peak.id	seqnames	start	end	width	strand	WT	E80A	K88N	R90W	cluster	row_cluster	small.cluster	khom_cluster	ehom_cluster
peak.8679	chr8	35542891	35543291	401	*	84.43400013	45.44706591	45.64176359	17.15656886	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB
peak.8680	chr8	35587269	35587669	401	*	22.51573337	61.54290176	6.005495209	4.901876818	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8681	chr8	35588859	35589259	401	*	22.51573337	67.223785	4.804396167	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8682	chr8	35648645	35649045	401	*	190.4455781	216.820377	22.82088179	29.41126091	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8683	chr8	35836497	35836897	401	*	175.4350892	23.67034683	8.407693293	31.86219932	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost
peak.8684	chr8	36005656	36006056	401	*	15.94864447	45.44706591	10.80989138	11.02922284	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8685	chr8	36290944	36291344	401	*	147.2904225	134.44757	9.608792334	20.83297648	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8686	chr8	36304910	36305310	401	*	246.7349115	201.671355	102.0934186	31.86219932	e80a.lost	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.8687	chr8	36611756	36612156	401	*	86.31031125	72.90466824	55.25055592	25.7348533	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB
peak.8688	chr8	36789638	36790038	401	*	200.7652892	83.31962084	19.21758467	35.53860693	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.8689	chr8	36793427	36793827	401	*	13.1341778	6.627697112	120.1099042	14.70563045	k88n.gained	k88n.gained	k88n_unique	k88n.gained	
peak.8690	chr8	36832902	36833302	401	*	161.3627558	105.0963399	22.82088179	23.28391489	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8691	chr8	36909221	36909621	401	*	109.7642002	133.5007561	9.608792334	12.25469205	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8692	chr8	36989834	36990234	401	*	21.57757781	16.09583584	64.85934826	18.38203807	k88n.gained	k88n.gained	k88n_unique	k88n.notDB	
peak.8693	chr8	38995076	38995476	401	*	67.54720011	22.72353296	2.402198084	23.28391489	e80a.lost	e80a.lost	e80a_shared		e80a.notDB
peak.8694	chr8	39010959	39011359	401	*	160.4246003	23.67034683	7.206594251	15.93109966	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost
peak.8695	chr8	40425617	40426017	401	*	180.125867	55.86201852	111.7022109	47.79329898	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB
peak.8696	chr8	40434828	40435228	401	*	135.0944002	97.52182894	33.63077317	30.63673011	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.8697	chr8	40509087	40509487	401	*	221.4047115	184.6287053	6.005495209	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8698	chr8	40518597	40518997	401	*	131.341778	68.17059887	14.4131885	35.53860693	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.8699	chr8	40967757	40968157	401	*	115.3931335	16.09583584	16.81538659	11.02922284	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost
peak.8700	chr8	41041151	41041551	401	*	43.15515562	67.223785	13.21208946	20.83297648	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8701	chr8	41054658	41055058	401	*	87.2484668	119.298548	18.01648563	26.9603225	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8702	chr8	41184898	41185298	401	*	22.51573337	99.41545668	4.804396167	12.25469205	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8703	chr8	41239233	41239633	401	*	102.2589557	99.41545668	21.61978275	18.38203807	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8704	chr8	41314843	41315243	401	*	46.90777785	113.6176648	15.61428754	9.803753636	e80a.gained	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.8705	chr8	44565801	44566201	401	*	9.38155557	7.574510985	97.28902239	11.02922284	k88n.gained	k88n.gained	k88n_unique	k88n.gained	
peak.8706	chr8	44591582	44591982	401	*	10.31971113	12.30858035	72.06594251	9.803753636	k88n.gained	k88n.gained	k88n_unique	k88n.gained	
peak.8707	chr8	45382005	45382405	401	*	288.013756	242.3843515	4.804396167	22.05844568	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8708	chr8	45507298	45507698	401	*	70.36166678	132.5539422	14.4131885	19.60750727	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8709	chr8	45627492	45627892	401	*	52.53671119	94.68138732	13.21208946	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8710	chr8	45833841	45834241	401	*	74.11428901	67.223785	6.005495209	23.28391489	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8711	chr8	45975727	45976127	401	*	71.29982234	118.3517341	6.005495209	19.60750727	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8712	chr8	46011223	46011623	401	*	63.79457788	118.3517341	21.61978275	14.70563045	e80a.gained	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.8713	chr8	46122466	46122866	401	*	123.8365335	33.13848556	9.608792334	29.41126091	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.8714	chr8	46173653	46174053	401	*	166.9916892	123.0858035	14.4131885	24.50938409	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8715	chr8	46176851	46177251	401	*	145.4141113	73.85148211	25.22307988	19.60750727	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.8716	chr8	46352101	46352501	401	*	21.57757781	104.1495261	6.005495209	12.25469205	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.gained
peak.8717	chr8	46391248	46391648	401	*	31.89728894	86.16006246	7.206594251	12.25469205	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8718	chr8	46470618	46471018	401	*	35.64991117	49.23432141	7.206594251	6.127346023	e80a.notDB	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8719	chr8	46471739	46472139	401	*	92.87740015	84.26643471	6.005495209	17.15656886	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8720	chr8	46479782	46480182	401	*	53.47486675	66.27697112	4.804396167	29.41126091	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8721	chr8	46480544	46480944	401	*	166.9916892	167.5860556	27.62527796	29.41126091	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8722	chr8	46489728	46490128	401	*	174.4969336	203.5649827	13.21208946	22.05844568	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8723	chr8	46499442	46499842	401	*	112.5786668	32.19167169	16.81538659	15.93109966	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.8724	chr8	46501189	46501589	401	*	48.78408897	26.51078845	57.65275401	13.48016125	k88n.gained	k88n.gained	k88n_unique	k88n.notDB	
peak.8725	chr8	46551655	46552055	401	*	102.2589557	105.0963399	13.21208946	19.60750727	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8726	chr8	46686675	46687075	401	*	58.16564454	81.42599309	19.21758467	23.28391489	e80a.gained	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.8727	chr8	46701591	46701991	401	*	9.38155557	70.06422662	7.206594251	7.352815227	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.gained
peak.8728	chr8	46953369	46953769	401	*	66.60904455	94.68138732	10.80989138	17.15656886	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8729	chr8	47240206	47240606	401	*	33.77360005	67.223785	9.608792334	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8730	chr8	47242520	47242920	401	*	86.31031125	182.7350775	16.81538659	14.70563045	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB
peak.8731	chr8	47537309	47537709	401	*	27.20651115	38.8193688	9.608792334	8.578284432	e80a.notDB	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8732	chr8	47604337	47604737	401	*	72.23797789	112.6708509	4.804396167	17.15656886	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8733	chr8	47652359	47652759	401	*	290.8282227	260.3738151	87.68023005	25.7348533	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.8734	chr8	47654415	47654815	401	*	66.60904455	74.79829598	4.804396167	9.803753636	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8735	chr8	47675825	47676225	401	*	374.3240673	317.1826475	9.608792334	47.79329898	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8736	chr8	47695042	47695442	401	*	17.82495558	89.94731795	8.407693293	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.gained
peak.8737	chr8	47787566	47787966	401	*	174.4969336	55.86201852	51.6472588	26.9603225	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB
peak.8738	chr8	47974785	47975185	401	*	175.4350892	189.3627746	15.61428754	29.41126091	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8739	chr8	48309105	48309505	401	*	82.55768902	72.90466824	13.21208946	22.05844568	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8740	chr8	53511514	53511914	401	*	30.95913338	55.86201852	6.005495209	11.02922284	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8741	chr8	54656318	54656718	401	*	32.8354445	39.76618267	15.61428754	9.803753636	e80a.notDB	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8742	chr8	54718556	54718956	401	*	482.2119563	366.4169689	33.63077317	72.30268307	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8743	chr8	54723994	54724394	401	*	82.55768902	109.8304093	7.206594251	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8744	chr8	57511522	57511922	401	*	140.7233336	135.3943839	16.81538659	19.60750727	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8745	chr8	57538400	57538800	401	*	201.7034448	212.0863076	12.01099042	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8746	chr8	57586912	57587312	401	*	49.72224452	70.06422662	9.608792334	7.352815227	e80a.notDB	e80a.gained	e80a_shared	k88n.lost	e80a.notDB
peak.8747	chr8	57590265	57590665	401	*	92.87740015	101.3090844	8.407693293	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8748	chr8	57594247	57594647	401	*	62.85642232	57.75564626	7.206594251	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8749	chr8	57596062	57596462	401	*	33.77360005	56.80883239	12.01099042	15.93109966	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8750	chr8	57606089	57606489	401	*	85.37215569	89.94731795	18.01648563	17.15656886	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8751	chr8	57617164	57617564	401	*	146.3522669	136.3411977	18.01648563	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8752	chr8	57626440	57626840	401	*	100.3826446	66.27697112	82.87583388	20.83297648	e80a.lost	k88n.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8753	chr8	57635931	57636331	401	*	128.5273113	36.92574105	27.62527796	23.28391489	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.8754	chr8	57640232	57640632	401	*	101.3208002	94.68138732	14.4131885	22.05844568	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8755	chr8	57657617	57658017	401	*	107.8878891	106.0431538	14.4131885	12.25469205	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8756	chr8	57706022	57706422	401	*	30.02097783	50.18113528	10.80989138	14.70563045	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8757	chr8	57792424	57792824	401	*	59.10380009	100.3622706	8.407693293	14.70563045	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB
peak.8758	chr8	57800077	57800477	401	*	91.00108903	129.7135006	20.41868371	22.05844568	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8759	chr8	57837391	57837791	401	*	29.08282227	126.873059	16.81538659	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.gained
peak.8760	chr8	57857023	57857423	401	*	31.89728894	107.9367815	7.206594251	19.60750727	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8761	chr8	58534586	58534986	401	*	181.0640225	115.5112925	34.83187221	37.98954534	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8762	chr8	60675329	60675729	401	*	150.1048891	10.41495261	30.02747605	35.53860693	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost
peak.8763	chr8	60914121	60914521	401	*	178.2495558	61.54290176	19.21758467	25.7348533	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.8764	chr8	60927936	60928336	401	*	47.84593341	63.4365295	12.01099042	18.38203807	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.8765	chr8	60939017	60939417	401	*	179.1877114	48.28750753	9.608792334	24.50938409	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.8766	chr8	60952233	60952633	401	*	48.78408897	67.223785	48.04396167	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.8767	chr8	60954660	60955060	401	*	191.3837336	252.7993041	44.44066455	34.31313773	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8768	chr8	61515234	61515634	401	*	26.2683556	11.36176648	129.7186965	11.02922284	k88n.gained	k88n.gained	k88n_unique	k88n.gained	
peak.8769	chr8	64621837	64622237	401	*	151.0430447	97.52182894	7.206594251	13.48016125	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8770	chr8	64687747	64688147	401	*	56.28933342	100.3622706	21.61978275	17.15656886	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8771	chr8	64774076	64774476	401	*	247.6730671	85.21324859	70.86484347	40.44048375	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.8772	chr8	65029290	65029690	401	*	69.42351122	159.0647307	9.608792334	11.02922284	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB
peak.8773	chr8	65135396	65135796	401	*	113.5168224	156.2242891	10.80989138	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8774	chr8	65966381	65966781	401	*	361.1898895	203.5649827	32.42967413	51.46970659	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8775	chr8	66168010	66168410	401	*	47.84593341	109.8304093	13.21208946	12.25469205	e80a.gained	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.8776	chr8	66433568	66433968	401	*	337.7360005	41.65981042	50.44615976	42.89142216	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost
peak.8777	chr8	66473329	66473729	401	*	81.61953346	7.574510985	39.63626838	22.05844568	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.lost
peak.8778	chr8	67968368	67968768	401	*	22.51573337	71.95785436	13.21208946	12.25469205	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8779	chr8	67973042	67973442	401	*	14.07233336	69.11741274	7.206594251	17.15656886	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8780	chr8	67974457	67974857	401	*	21.57757781	71.01104049	22.82088179	4.901876818	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8781	chr8	68532927	68533327	401	*	31.89728894	75.74510985	7.206594251	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8782	chr8	68890402	68890802	401	*	57.22748898	101.3090844	2.402198084	19.60750727	e80a.gained	e80a.gained	e80a_shared		e80a.notDB
peak.8783	chr8	69089761	69090161	401	*	129.4654669	178.0010082	15.61428754	17.15656886	e80a.notDB	e80a.gained	e80a_shared	k88n.lost	e80a.notDB
peak.8784	chr8	69716783	69717183	401	*	125.7128446	98.46864281	19.21758467	19.60750727	e80a.notDB	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.8785	chr8	69758943	69759343	401	*	23.45388893	53.96839077	6.005495209	18.38203807	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8786	chr8	69774771	69775171	401	*	60.04195565	50.18113528	12.01099042	12.25469205	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8787	chr8	69996289	69996689	401	*	88.18662236	70.06422662	8.407693293	12.25469205	e80a.notDB	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.8788	chr8	70057715	70058115	401	*	189.5074225	241.4375377	10.80989138	35.53860693	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8789	chr8	70160388	70160788	401	*	45.03146674	112.6708509	6.005495209	6.127346023	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8790	chr8	70172152	70172552	401	*	38.46437784	60.59608788	16.81538659	11.02922284	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8791	chr8	70212528	70212928	401	*	108.8260446	98.46864281	10.80989138	29.41126091	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8792	chr8	70247809	70248209	401	*	171.6824669	213.0331215	10.80989138	26.9603225	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8793	chr8	70282525	70282925	401	*	136.0325558	149.596592	6.005495209	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8794	chr8	70603234	70603634	401	*	184.8166447	34.08529943	12.01099042	11.02922284	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.8795	chr8	70650119	70650519	401	*	121.0220669	71.95785436	3.603297125	13.48016125	e80a.lost	e80a.lost	e80a_shared		e80a.notDB
peak.8796	chr8	70673447	70673847	401	*	76.92875568	121.1921758	13.21208946	20.83297648	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8797	chr8	70754386	70754786	401	*	74.11428901	74.79829598	8.407693293	9.803753636	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8798	chr8	70761030	70761430	401	*	139.785178	149.596592	12.01099042	11.02922284	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8799	chr8	70865561	70865961	401	*	58.16564454	59.64927401	6.005495209	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8800	chr8	70897349	70897749	401	*	95.69186682	111.724037	13.21208946	22.05844568	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8801	chr8	70909116	70909516	401	*	17.82495558	54.91520464	8.407693293	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8802	chr8	70931344	70931744	401	*	49.72224452	80.47917922	3.603297125	8.578284432	e80a.gained	e80a.gained	e80a_shared		e80a.notDB
peak.8803	chr8	71334551	71334951	401	*	38.46437784	54.91520464	8.407693293	12.25469205	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8804	chr8	71392968	71393368	401	*	97.56817793	88.05369021	8.407693293	9.803753636	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8805	chr8	71464581	71464981	401	*	60.04195565	67.223785	24.02198084	18.38203807	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.8806	chr8	71542580	71542980	401	*	93.8155557	86.16006246	21.61978275	23.28391489	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8807	chr8	71566465	71566865	401	*	144.4759558	135.3943839	9.608792334	11.02922284	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8808	chr8	71570058	71570458	401	*	136.9707113	137.2880116	8.407693293	17.15656886	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8809	chr8	71610778	71611178	401	*	89.12477792	75.74510985	6.005495209	12.25469205	e80a.notDB	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.8810	chr8	71950879	71951279	401	*	53.47486675	55.86201852	3.603297125	9.803753636	e80a.notDB	e80a.notDB	e80a_shared		e80a.notDB
peak.8811	chr8	71984584	71984984	401	*	154.7956669	106.9899677	19.21758467	13.48016125	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8812	chr8	72032450	72032850	401	*	62.85642232	117.4049203	6.005495209	8.578284432	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8813	chr8	72161015	72161415	401	*	81.61953346	65.33015725	31.22857509	12.25469205	e80a.lost	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.8814	chr8	72443609	72444009	401	*	124.7746891	112.6708509	33.63077317	20.83297648	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.8815	chr8	72492653	72493053	401	*	58.16564454	72.90466824	8.407693293	4.901876818	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8816	chr8	72570572	72570972	401	*	97.56817793	103.2027122	9.608792334	18.38203807	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8817	chr8	72573430	72573830	401	*	43.15515562	71.01104049	16.81538659	19.60750727	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8818	chr8	73172673	73173073	401	*	312.4058005	142.9688949	37.2340703	53.920645	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.8819	chr8	73181552	73181952	401	*	102.2589557	22.72353296	45.64176359	14.70563045	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB
peak.8820	chr8	73215362	73215762	401	*	136.0325558	63.4365295	7.206594251	22.05844568	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.8821	chr8	73228839	73229239	401	*	46.90777785	48.28750753	13.21208946	18.38203807	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.8822	chr8	73230163	73230563	401	*	107.8878891	57.75564626	7.206594251	22.05844568	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.8823	chr8	73354515	73354915	401	*	60.04195565	72.90466824	14.4131885	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.8824	chr8	74929893	74930293	401	*	137.9088669	103.2027122	20.41868371	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.8825	chr8	77011816	77012216	401	*	35.64991117	178.0010082	7.206594251	13.48016125	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.gained
peak.8826	chr8	77132673	77133073	401	*	22.51573337	96.57501506	15.61428754	13.48016125	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.8827	chr8	77267923	77268323	401	*	30.02097783	123.0858035	7.206594251	13.48016125	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
