seqnames	start	end	vsx2.peak.id	ints_cluster
chr5	132923287	132923687	vsx2_chip_adult_4287	adult
chr5	133679208	133679608	vsx2_chip_adult_4288	adult
chr5	133790709	133791109	vsx2_chip_adult_4289	adult
chr5	133991583	133991983	vsx2_chip_adult_4290	adult
chr5	134313627	134314027	vsx2_chip_adult_4291	adult
chr5	134385110	134385510	vsx2_chip_adult_4292	adult
chr5	134429392	134429792	vsx2_chip_adult_4293	adult
chr5	134456699	134457099	vsx2_chip_adult_4294	adult
chr5	134895269	134895669	vsx2_chip_adult_4295	adult
chr5	135369680	135370080	vsx2_chip_adult_4296	adult
chr5	136979424	136979824	vsx2_chip_adult_4297	adult
chr5	137277325	137277725	vsx2_chip_adult_4298	adult
chr5	137531414	137531814	vsx2_chip_adult_4299	adult
chr5	137625817	137626217	vsx2_chip_adult_4300	adult
chr5	138552341	138552741	vsx2_chip_adult_4301	adult
chr5	138571356	138571756	vsx2_chip_adult_4302	adult
chr5	138767761	138768161	vsx2_chip_adult_4303	adult
chr5	139502102	139502502	vsx2_chip_adult_4304	adult
chr5	140183366	140183766	vsx2_chip_adult_4305	adult
chr5	140540162	140540562	vsx2_chip_adult_4306	adult
chr5	140692026	140692426	vsx2_chip_adult_4307	adult
chr5	140941042	140941442	vsx2_chip_adult_4308	adult
chr5	141261181	141261581	vsx2_chip_adult_4309	adult
chr5	141412573	141412973	vsx2_chip_adult_4310	adult
chr5	141461322	141461722	vsx2_chip_adult_4311	adult
chr5	141916957	141917357	vsx2_chip_adult_4312	adult
chr5	142107497	142107897	vsx2_chip_adult_4313	adult
chr5	142415442	142415842	vsx2_chip_adult_4314	adult
chr5	142524714	142525114	vsx2_chip_adult_4315	adult
chr5	142549919	142550319	vsx2_chip_adult_4316	adult
chr5	142817647	142818047	vsx2_chip_adult_4317	adult
chr5	142869418	142869818	vsx2_chip_adult_4318	adult
chr5	143359178	143359578	vsx2_chip_adult_4319	adult
chr5	143616229	143616629	vsx2_chip_adult_4320	adult
chr5	143621054	143621454	vsx2_chip_adult_4321	adult
chr5	143706406	143706806	vsx2_chip_adult_4322	adult
chr5	143732310	143732710	vsx2_chip_adult_4323	adult
chr5	144014778	144015178	vsx2_chip_adult_4324	adult
chr5	144080845	144081245	vsx2_chip_adult_4325	adult
chr5	144130812	144131212	vsx2_chip_adult_4326	adult
chr5	144858092	144858492	vsx2_chip_adult_4327	adult
chr5	145138815	145139215	vsx2_chip_adult_4328	adult
chr5	146147349	146147749	vsx2_chip_adult_4329	adult
chr5	146371905	146372305	vsx2_chip_adult_4330	adult
chr5	146380066	146380466	vsx2_chip_adult_4331	adult
chr5	146784661	146785061	vsx2_chip_adult_4332	adult
chr5	146993993	146994393	vsx2_chip_adult_4333	adult
chr5	147969550	147969950	vsx2_chip_adult_4334	adult
chr5	147976395	147976795	vsx2_chip_adult_4335	adult
chr5	148017409	148017809	vsx2_chip_adult_4336	adult
chr5	148026759	148027159	vsx2_chip_adult_4337	adult
chr5	148081037	148081437	vsx2_chip_adult_4338	adult
chr5	148127291	148127691	vsx2_chip_adult_4339	adult
chr5	148147007	148147407	vsx2_chip_adult_4340	adult
chr5	148180824	148181224	vsx2_chip_adult_4341	adult
chr5	148289959	148290359	vsx2_chip_adult_4342	adult
chr5	148575747	148576147	vsx2_chip_adult_4343	adult
chr5	148632789	148633189	vsx2_chip_adult_4344	adult
chr5	148796431	148796831	vsx2_chip_adult_4345	adult
chr5	148995046	148995446	vsx2_chip_adult_4346	adult
chr5	149101089	149101489	vsx2_chip_adult_4347	adult
chr5	149428366	149428766	vsx2_chip_adult_4348	adult
chr5	149524642	149525042	vsx2_chip_adult_4349	adult
chr5	150208033	150208433	vsx2_chip_adult_4350	adult
chr5	150222381	150222781	vsx2_chip_adult_4351	adult
chr5	150258942	150259342	vsx2_chip_adult_4352	adult
chr5	150702649	150703049	vsx2_chip_adult_4353	adult
chr5	151027153	151027553	vsx2_chip_adult_4354	adult
chr5	151226303	151226703	vsx2_chip_adult_4355	adult
chr6	3993645	3994045	vsx2_chip_adult_4356	adult
chr6	4759848	4760248	vsx2_chip_adult_4357	adult
chr6	5904010	5904410	vsx2_chip_adult_4358	adult
chr6	6053908	6054308	vsx2_chip_adult_4359	adult
chr6	6173807	6174207	vsx2_chip_adult_4360	adult
chr6	6316783	6317183	vsx2_chip_adult_4361	adult
chr6	7571188	7571588	vsx2_chip_adult_4362	adult
chr6	8485424	8485824	vsx2_chip_adult_4363	adult
chr6	8504458	8504858	vsx2_chip_adult_4364	adult
chr6	8935717	8936117	vsx2_chip_adult_4365	adult
chr6	9200790	9201190	vsx2_chip_adult_4366	adult
chr6	9358917	9359317	vsx2_chip_adult_4367	adult
chr6	12337275	12337675	vsx2_chip_adult_4368	adult
chr6	12723713	12724113	vsx2_chip_adult_4369	adult
chr6	12786377	12786777	vsx2_chip_adult_4370	adult
chr6	12833189	12833589	vsx2_chip_adult_4371	adult
chr6	13096663	13097063	vsx2_chip_adult_4372	adult
chr6	13169771	13170171	vsx2_chip_adult_4373	adult
chr6	13479068	13479468	vsx2_chip_adult_4374	adult
chr6	13797381	13797781	vsx2_chip_adult_4375	adult
chr6	14528420	14528820	vsx2_chip_adult_4376	adult
chr6	14585745	14586145	vsx2_chip_adult_4377	adult
chr6	15267976	15268376	vsx2_chip_adult_4378	adult
chr6	17721703	17722103	vsx2_chip_adult_4379	adult
chr6	17931390	17931790	vsx2_chip_adult_4380	adult
chr6	18418182	18418582	vsx2_chip_adult_4381	adult
chr6	18445688	18446088	vsx2_chip_adult_4382	adult
chr6	19551892	19552292	vsx2_chip_adult_4383	adult
chr6	22688395	22688795	vsx2_chip_adult_4384	adult
chr6	22821194	22821594	vsx2_chip_adult_4385	adult
chr6	23362015	23362415	vsx2_chip_adult_4386	adult
chr6	23868593	23868993	vsx2_chip_adult_4387	adult
chr6	24243189	24243589	vsx2_chip_adult_4388	adult
chr6	24350830	24351230	vsx2_chip_adult_4389	adult
chr6	24609940	24610340	vsx2_chip_adult_4390	adult
chr6	25351145	25351545	vsx2_chip_adult_4391	adult
chr6	25389242	25389642	vsx2_chip_adult_4392	adult
chr6	25504296	25504696	vsx2_chip_adult_4393	adult
chr6	25684323	25684723	vsx2_chip_adult_4394	adult
chr6	25767094	25767494	vsx2_chip_adult_4395	adult
chr6	28460015	28460415	vsx2_chip_adult_4396	adult
chr6	28977967	28978367	vsx2_chip_adult_4397	adult
chr6	28988150	28988550	vsx2_chip_adult_4398	adult
chr6	29362352	29362752	vsx2_chip_adult_4399	adult
chr6	29649920	29650320	vsx2_chip_adult_4400	adult
chr6	29758456	29758856	vsx2_chip_adult_4401	adult
chr6	29812770	29813170	vsx2_chip_adult_4402	adult
chr6	29814615	29815015	vsx2_chip_adult_4403	adult
chr6	29833553	29833953	vsx2_chip_adult_4404	adult
chr6	29865654	29866054	vsx2_chip_adult_4405	adult
chr6	29916712	29917112	vsx2_chip_adult_4406	adult
chr6	29920774	29921174	vsx2_chip_adult_4407	adult
chr6	30085513	30085913	vsx2_chip_adult_4408	adult
chr6	30627965	30628365	vsx2_chip_adult_4409	adult
chr6	31163163	31163563	vsx2_chip_adult_4410	adult
chr6	31441126	31441526	vsx2_chip_adult_4411	adult
chr6	32004177	32004577	vsx2_chip_adult_4412	adult
chr6	32226648	32227048	vsx2_chip_adult_4413	adult
chr6	32407830	32408230	vsx2_chip_adult_4414	adult
chr6	32818688	32819088	vsx2_chip_adult_4415	adult
chr6	33060187	33060587	vsx2_chip_adult_4416	adult
chr6	33813142	33813542	vsx2_chip_adult_4417	adult
chr6	33966161	33966561	vsx2_chip_adult_4418	adult
chr6	34042327	34042727	vsx2_chip_adult_4419	adult
chr6	34979306	34979706	vsx2_chip_adult_4420	adult
chr6	35565046	35565446	vsx2_chip_adult_4421	adult
chr6	35909705	35910105	vsx2_chip_adult_4422	adult
chr6	36268538	36268938	vsx2_chip_adult_4423	adult
chr6	37292795	37293195	vsx2_chip_adult_4424	adult
chr6	37328005	37328405	vsx2_chip_adult_4425	adult
chr6	37870265	37870665	vsx2_chip_adult_4426	adult
chr6	38160174	38160574	vsx2_chip_adult_4427	adult
chr6	38744426	38744826	vsx2_chip_adult_4428	adult
chr6	38848661	38849061	vsx2_chip_adult_4429	adult
chr6	38867531	38867931	vsx2_chip_adult_4430	adult
chr6	38947234	38947634	vsx2_chip_adult_4431	adult
chr6	39708068	39708468	vsx2_chip_adult_4432	adult
chr6	39782730	39783130	vsx2_chip_adult_4433	adult
chr6	40006263	40006663	vsx2_chip_adult_4434	adult
chr6	40132326	40132726	vsx2_chip_adult_4435	adult
chr6	40471130	40471530	vsx2_chip_adult_4436	adult
chr6	42182058	42182458	vsx2_chip_adult_4437	adult
chr6	42370939	42371339	vsx2_chip_adult_4438	adult
chr6	42645263	42645663	vsx2_chip_adult_4439	adult
chr6	43505465	43505865	vsx2_chip_adult_4440	adult
chr6	43682926	43683326	vsx2_chip_adult_4441	adult
chr6	44010945	44011345	vsx2_chip_adult_4442	adult
chr6	44129688	44130088	vsx2_chip_adult_4443	adult
chr6	45026259	45026659	vsx2_chip_adult_4444	adult
chr6	47244176	47244576	vsx2_chip_adult_4445	adult
chr6	47248305	47248705	vsx2_chip_adult_4446	adult
chr6	47395754	47396154	vsx2_chip_adult_4447	adult
chr6	48397446	48397846	vsx2_chip_adult_4448	adult
chr6	48428922	48429322	vsx2_chip_adult_4449	adult
chr6	49990534	49990934	vsx2_chip_adult_4450	adult
chr6	50294085	50294485	vsx2_chip_adult_4451	adult
chr6	50660180	50660580	vsx2_chip_adult_4452	adult
chr6	50934341	50934741	vsx2_chip_adult_4453	adult
chr6	51057233	51057633	vsx2_chip_adult_4454	adult
chr6	51364741	51365141	vsx2_chip_adult_4455	adult
chr6	51857867	51858267	vsx2_chip_adult_4456	adult
chr6	51871107	51871507	vsx2_chip_adult_4457	adult
chr6	51933002	51933402	vsx2_chip_adult_4458	adult
chr6	52428820	52429220	vsx2_chip_adult_4459	adult
chr6	52577228	52577628	vsx2_chip_adult_4460	adult
chr6	52584433	52584833	vsx2_chip_adult_4461	adult
chr6	53147440	53147840	vsx2_chip_adult_4462	adult
chr6	53873879	53874279	vsx2_chip_adult_4463	adult
chr6	53972126	53972526	vsx2_chip_adult_4464	adult
chr6	54068431	54068831	vsx2_chip_adult_4465	adult
chr6	54540591	54540991	vsx2_chip_adult_4466	adult
chr6	54565427	54565827	vsx2_chip_adult_4467	adult
chr6	54593054	54593454	vsx2_chip_adult_4468	adult
chr6	54624221	54624621	vsx2_chip_adult_4469	adult
chr6	55062210	55062610	vsx2_chip_adult_4470	adult
chr6	55285317	55285717	vsx2_chip_adult_4471	adult
chr6	55504950	55505350	vsx2_chip_adult_4472	adult
chr6	56066698	56067098	vsx2_chip_adult_4473	adult
chr6	56328098	56328498	vsx2_chip_adult_4474	adult
chr6	56332169	56332569	vsx2_chip_adult_4475	adult
chr6	56441508	56441908	vsx2_chip_adult_4476	adult
chr6	56447905	56448305	vsx2_chip_adult_4477	adult
chr6	56524096	56524496	vsx2_chip_adult_4478	adult
chr6	57770755	57771155	vsx2_chip_adult_4479	adult
chr6	57859676	57860076	vsx2_chip_adult_4480	adult
chr6	58546752	58547152	vsx2_chip_adult_4481	adult
chr6	61140361	61140761	vsx2_chip_adult_4482	adult
chr6	62797675	62798075	vsx2_chip_adult_4483	adult
chr6	63794592	63794992	vsx2_chip_adult_4484	adult
chr6	63931118	63931518	vsx2_chip_adult_4485	adult
chr6	65569722	65570122	vsx2_chip_adult_4486	adult
chr6	65781832	65782232	vsx2_chip_adult_4487	adult
chr6	65885735	65886135	vsx2_chip_adult_4488	adult
chr6	65925778	65926178	vsx2_chip_adult_4489	adult
chr6	65969498	65969898	vsx2_chip_adult_4490	adult
chr6	66535187	66535587	vsx2_chip_adult_4491	adult
chr6	67037265	67037665	vsx2_chip_adult_4492	adult
chr6	68711127	68711527	vsx2_chip_adult_4493	adult
chr6	70749799	70750199	vsx2_chip_adult_4494	adult
chr6	70871972	70872372	vsx2_chip_adult_4495	adult
chr6	71294236	71294636	vsx2_chip_adult_4496	adult
chr6	72473651	72474051	vsx2_chip_adult_4497	adult
chr6	72667009	72667409	vsx2_chip_adult_4498	adult
chr6	73023775	73024175	vsx2_chip_adult_4499	adult
chr6	73033169	73033569	vsx2_chip_adult_4500	adult
chr6	73315380	73315780	vsx2_chip_adult_4501	adult
chr6	75035128	75035528	vsx2_chip_adult_4502	adult
chr6	75819243	75819643	vsx2_chip_adult_4503	adult
chr6	75887348	75887748	vsx2_chip_adult_4504	adult
chr6	76513547	76513947	vsx2_chip_adult_4505	adult
chr6	76791469	76791869	vsx2_chip_adult_4506	adult
chr6	77684983	77685383	vsx2_chip_adult_4507	adult
chr6	78178840	78179240	vsx2_chip_adult_4508	adult
chr6	78245110	78245510	vsx2_chip_adult_4509	adult
chr6	80186841	80187241	vsx2_chip_adult_4510	adult
chr6	80357599	80357999	vsx2_chip_adult_4511	adult
chr6	80476097	80476497	vsx2_chip_adult_4512	adult
chr6	80554952	80555352	vsx2_chip_adult_4513	adult
chr6	80576716	80577116	vsx2_chip_adult_4514	adult
chr6	81769222	81769622	vsx2_chip_adult_4515	adult
chr6	81800646	81801046	vsx2_chip_adult_4516	adult
chr6	82613109	82613509	vsx2_chip_adult_4517	adult
chr6	83211541	83211941	vsx2_chip_adult_4518	adult
chr6	84871546	84871946	vsx2_chip_adult_4519	adult
chr6	85016930	85017330	vsx2_chip_adult_4520	adult
chr6	86899004	86899404	vsx2_chip_adult_4521	adult
chr6	87389640	87390040	vsx2_chip_adult_4522	adult
chr6	89239379	89239779	vsx2_chip_adult_4523	adult
chr6	89453180	89453580	vsx2_chip_adult_4524	adult
chr6	90711280	90711680	vsx2_chip_adult_4525	adult
chr6	91650240	91650640	vsx2_chip_adult_4526	adult
chr6	91758999	91759399	vsx2_chip_adult_4527	adult
chr6	92038015	92038415	vsx2_chip_adult_4528	adult
chr6	92481275	92481675	vsx2_chip_adult_4529	adult
chr6	92525740	92526140	vsx2_chip_adult_4530	adult
chr6	92663579	92663979	vsx2_chip_adult_4531	adult
chr6	93094902	93095302	vsx2_chip_adult_4532	adult
chr6	93323430	93323830	vsx2_chip_adult_4533	adult
chr6	93573824	93574224	vsx2_chip_adult_4534	adult
chr6	93985160	93985560	vsx2_chip_adult_4535	adult
chr6	95087433	95087833	vsx2_chip_adult_4536	adult
chr6	95260987	95261387	vsx2_chip_adult_4537	adult
chr6	95675304	95675704	vsx2_chip_adult_4538	adult
chr6	96242042	96242442	vsx2_chip_adult_4539	adult
chr6	96485071	96485471	vsx2_chip_adult_4540	adult
chr6	96746232	96746632	vsx2_chip_adult_4541	adult
chr6	97027215	97027615	vsx2_chip_adult_4542	adult
chr6	97157168	97157568	vsx2_chip_adult_4543	adult
chr6	97589676	97590076	vsx2_chip_adult_4544	adult
chr6	97888810	97889210	vsx2_chip_adult_4545	adult
chr6	99954491	99954891	vsx2_chip_adult_4546	adult
chr6	100127636	100128036	vsx2_chip_adult_4547	adult
chr6	100177423	100177823	vsx2_chip_adult_4548	adult
chr6	100438550	100438950	vsx2_chip_adult_4549	adult
chr6	100563001	100563401	vsx2_chip_adult_4550	adult
chr6	100563825	100564225	vsx2_chip_adult_4551	adult
chr6	100675020	100675420	vsx2_chip_adult_4552	adult
chr6	101426073	101426473	vsx2_chip_adult_4553	adult
chr6	101449464	101449864	vsx2_chip_adult_4554	adult
chr6	103697329	103697729	vsx2_chip_adult_4555	adult
chr6	105173079	105173479	vsx2_chip_adult_4556	adult
chr6	105827349	105827749	vsx2_chip_adult_4557	adult
chr6	106032007	106032407	vsx2_chip_adult_4558	adult
chr6	106118722	106119122	vsx2_chip_adult_4559	adult
chr6	106181946	106182346	vsx2_chip_adult_4560	adult
chr6	106298942	106299342	vsx2_chip_adult_4561	adult
chr6	106335087	106335487	vsx2_chip_adult_4562	adult
chr6	106388189	106388589	vsx2_chip_adult_4563	adult
chr6	106443214	106443614	vsx2_chip_adult_4564	adult
chr6	106454191	106454591	vsx2_chip_adult_4565	adult
chr6	106465824	106466224	vsx2_chip_adult_4566	adult
chr6	106509762	106510162	vsx2_chip_adult_4567	adult
chr6	106543000	106543400	vsx2_chip_adult_4568	adult
chr6	108065015	108065415	vsx2_chip_adult_4569	adult
chr6	108185455	108185855	vsx2_chip_adult_4570	adult
chr6	108343133	108343533	vsx2_chip_adult_4571	adult
chr6	108426857	108427257	vsx2_chip_adult_4572	adult
chr6	108456933	108457333	vsx2_chip_adult_4573	adult
chr6	109182915	109183315	vsx2_chip_adult_4574	adult
chr6	110205929	110206329	vsx2_chip_adult_4575	adult
chr6	110649441	110649841	vsx2_chip_adult_4576	adult
chr6	110690639	110691039	vsx2_chip_adult_4577	adult
chr6	110936583	110936983	vsx2_chip_adult_4578	adult
chr6	111022035	111022435	vsx2_chip_adult_4579	adult
chr6	111865942	111866342	vsx2_chip_adult_4580	adult
chr6	112525462	112525862	vsx2_chip_adult_4581	adult
chr6	112820457	112820857	vsx2_chip_adult_4582	adult
chr6	113787538	113787938	vsx2_chip_adult_4583	adult
chr6	113795298	113795698	vsx2_chip_adult_4584	adult
chr6	113799306	113799706	vsx2_chip_adult_4585	adult
chr6	113958327	113958727	vsx2_chip_adult_4586	adult
chr6	114006219	114006619	vsx2_chip_adult_4587	adult
chr6	114250375	114250775	vsx2_chip_adult_4588	adult
chr6	115808740	115809140	vsx2_chip_adult_4589	adult
chr6	116488837	116489237	vsx2_chip_adult_4590	adult
chr6	116762553	116762953	vsx2_chip_adult_4591	adult
chr6	117308734	117309134	vsx2_chip_adult_4592	adult
chr6	117405882	117406282	vsx2_chip_adult_4593	adult
chr6	117480522	117480922	vsx2_chip_adult_4594	adult
chr6	117526606	117527006	vsx2_chip_adult_4595	adult
chr6	117563546	117563946	vsx2_chip_adult_4596	adult
chr6	117577611	117578011	vsx2_chip_adult_4597	adult
chr6	117709017	117709417	vsx2_chip_adult_4598	adult
chr6	118252758	118253158	vsx2_chip_adult_4599	adult
chr6	118725139	118725539	vsx2_chip_adult_4600	adult
chr6	119241065	119241465	vsx2_chip_adult_4601	adult
chr6	119464909	119465309	vsx2_chip_adult_4602	adult
chr6	119492101	119492501	vsx2_chip_adult_4603	adult
chr6	119523011	119523411	vsx2_chip_adult_4604	adult
chr6	119822159	119822559	vsx2_chip_adult_4605	adult
chr6	121453534	121453934	vsx2_chip_adult_4606	adult
chr6	121499226	121499626	vsx2_chip_adult_4607	adult
chr6	122251761	122252161	vsx2_chip_adult_4608	adult
chr6	122493712	122494112	vsx2_chip_adult_4609	adult
chr6	123656934	123657334	vsx2_chip_adult_4610	adult
chr6	124168525	124168925	vsx2_chip_adult_4611	adult
chr6	124462570	124462970	vsx2_chip_adult_4612	adult
chr6	124464624	124465024	vsx2_chip_adult_4613	adult
chr6	124847416	124847816	vsx2_chip_adult_4614	adult
chr6	125701025	125701425	vsx2_chip_adult_4615	adult
chr6	126511748	126512148	vsx2_chip_adult_4616	adult
chr6	126541664	126542064	vsx2_chip_adult_4617	adult
chr6	126610182	126610582	vsx2_chip_adult_4618	adult
chr6	126768114	126768514	vsx2_chip_adult_4619	adult
chr6	128034999	128035399	vsx2_chip_adult_4620	adult
chr6	128158067	128158467	vsx2_chip_adult_4621	adult
chr6	131388329	131388729	vsx2_chip_adult_4622	adult
chr6	132629906	132630306	vsx2_chip_adult_4623	adult
chr6	132649369	132649769	vsx2_chip_adult_4624	adult
chr6	134791244	134791644	vsx2_chip_adult_4625	adult
chr6	135088355	135088755	vsx2_chip_adult_4626	adult
chr6	135193499	135193899	vsx2_chip_adult_4627	adult
chr6	135212640	135213040	vsx2_chip_adult_4628	adult
chr6	135245498	135245898	vsx2_chip_adult_4629	adult
chr6	135525835	135526235	vsx2_chip_adult_4630	adult
chr6	135550443	135550843	vsx2_chip_adult_4631	adult
chr6	135796818	135797218	vsx2_chip_adult_4632	adult
chr6	136108416	136108816	vsx2_chip_adult_4633	adult
chr6	136282022	136282422	vsx2_chip_adult_4634	adult
chr6	136286429	136286829	vsx2_chip_adult_4635	adult
chr6	136550816	136551216	vsx2_chip_adult_4636	adult
chr6	136804237	136804637	vsx2_chip_adult_4637	adult
chr6	136913262	136913662	vsx2_chip_adult_4638	adult
chr6	137013113	137013513	vsx2_chip_adult_4639	adult
chr6	137411802	137412202	vsx2_chip_adult_4640	adult
chr6	137611233	137611633	vsx2_chip_adult_4641	adult
chr6	138770668	138771068	vsx2_chip_adult_4642	adult
chr6	139081090	139081490	vsx2_chip_adult_4643	adult
chr6	139616222	139616622	vsx2_chip_adult_4644	adult
chr6	140311682	140312082	vsx2_chip_adult_4645	adult
chr6	140716364	140716764	vsx2_chip_adult_4646	adult
chr6	140731291	140731691	vsx2_chip_adult_4647	adult
chr6	140950565	140950965	vsx2_chip_adult_4648	adult
chr6	141352277	141352677	vsx2_chip_adult_4649	adult
chr6	141366939	141367339	vsx2_chip_adult_4650	adult
chr6	141434353	141434753	vsx2_chip_adult_4651	adult
chr6	141568148	141568548	vsx2_chip_adult_4652	adult
chr6	142743297	142743697	vsx2_chip_adult_4653	adult
chr6	142991985	142992385	vsx2_chip_adult_4654	adult
chr6	143095119	143095519	vsx2_chip_adult_4655	adult
chr6	143599028	143599428	vsx2_chip_adult_4656	adult
chr6	143859568	143859968	vsx2_chip_adult_4657	adult
chr6	144289309	144289709	vsx2_chip_adult_4658	adult
chr6	145187071	145187471	vsx2_chip_adult_4659	adult
chr6	145430989	145431389	vsx2_chip_adult_4660	adult
chr6	145998626	145999026	vsx2_chip_adult_4661	adult
chr6	146156455	146156855	vsx2_chip_adult_4662	adult
chr6	146781878	146782278	vsx2_chip_adult_4663	adult
chr6	147329155	147329555	vsx2_chip_adult_4664	adult
chr6	147975868	147976268	vsx2_chip_adult_4665	adult
chr6	148338189	148338589	vsx2_chip_adult_4666	adult
chr6	148421541	148421941	vsx2_chip_adult_4667	adult
chr6	148504444	148504844	vsx2_chip_adult_4668	adult
chr6	148539039	148539439	vsx2_chip_adult_4669	adult
chr6	148614508	148614908	vsx2_chip_adult_4670	adult
chr6	148687677	148688077	vsx2_chip_adult_4671	adult
chr7	3629709	3630109	vsx2_chip_adult_4672	adult
chr7	4117092	4117492	vsx2_chip_adult_4673	adult
chr7	4129004	4129404	vsx2_chip_adult_4674	adult
chr7	4131970	4132370	vsx2_chip_adult_4675	adult
chr7	4427208	4427608	vsx2_chip_adult_4676	adult
chr7	4947778	4948178	vsx2_chip_adult_4677	adult
chr7	6126941	6127341	vsx2_chip_adult_4678	adult
chr7	6148792	6149192	vsx2_chip_adult_4679	adult
chr7	6172130	6172530	vsx2_chip_adult_4680	adult
chr7	6172947	6173347	vsx2_chip_adult_4681	adult
chr7	6434551	6434951	vsx2_chip_adult_4682	adult
chr7	6445197	6445597	vsx2_chip_adult_4683	adult
chr7	12954754	12955154	vsx2_chip_adult_4684	adult
chr7	13397795	13398195	vsx2_chip_adult_4685	adult
chr7	13402105	13402505	vsx2_chip_adult_4686	adult
chr7	13431419	13431819	vsx2_chip_adult_4687	adult
chr7	13656472	13656872	vsx2_chip_adult_4688	adult
chr7	16048101	16048501	vsx2_chip_adult_4689	adult
