gene	k50_group	q50_group	GENEID	p10.ehet.lfc	p10.ehet.padj	p10.ehom.lfc	p10.ehom.padj	p10.khet.lfc	p10.khet.padj	p10.khom.lfc	p10.khom.padj	p10.rhom.lfc	p10.rhom.padj	p21.ehet.lfc	p21.ehet.padj	p21.ehom.lfc	p21.ehom.padj	p21.khet.lfc	p21.khet.padj	p21.khom.lfc	p21.khom.padj	p21.rhom.lfc	p21.rhom.padj
Scrn2	1	0	ENSMUSG00000020877	0.194771815	0.450308197	0.13189041	0.670934383	0.1430806	0.632062857	-0.103700345	0.798830793	-0.695233379	0.065929383	-0.024656922	0.835295547	0.051415944	0.850928288	0.015189183	0.957241344	-0.26392978	0.516347228	-0.146590836	0.424858528
Scube3	3	2	ENSMUSG00000038677	0.046937596	0.875605719	0.744695513	0.02402901	0.236613688	0.466100756	-1.228337352	0.000191508	-1.430909726	2.47e-05	1.29098922	0.001965208	1.764249868	1.67e-05	0.752867161	0.039188729	-0.567652545	0.134085061	-0.084764387	0.774880129
Sdad1	1	0	ENSMUSG00000029415	-0.177600788	0.209329858	0.099151646	0.587435627	0.053342516	0.885288972	-0.141133459	0.386523045	0.017073367	0.936863946	0.129874504	0.348648745	0.369733482	0.003950348	0.237942148	0.079685987	0.276736205	0.03523064	0.083355428	0.702404886
Sde2	0	0	ENSMUSG00000038806	0.015673526	0.944469724	-0.008011026	0.977497393	0.009218552	0.989844077	-0.212139085	0.177609056	0.080572019	0.659006252	-0.092138872	0.477361278	0.249645579	0.043733412	-0.16966404	0.197873059	0.071996379	0.626318554	0.156845066	0.287420422
Sdhaf4	1	0	ENSMUSG00000026154	0.870329104	0.001313352	0.375793068	0.171695401	0.039983961	0.945640879	0.459241909	0.093196466	-0.855268627	0.001555479	-0.074094555	0.656956913	0.113694771	0.610813857	-0.58363831	0.000317633	-0.392539019	0.018892074	-0.351220365	0.040284794
Sdhb	1	1	ENSMUSG00000009863	0.788591041	0.001809631	0.320685865	0.228205004	0.088053523	0.845187491	0.199914796	0.491101008	-0.521560591	0.032229204	-0.040580127	0.747989012	0.191918354	0.096212027	-0.129732974	0.277166759	0.157499994	0.156428455	-0.002141578	0.993675979
Sdhd	0	0	ENSMUSG00000000171	0.448402057	0.047804565	0.174468556	0.521063616	-0.117606644	0.767042564	-0.01041163	0.970454521	-0.495551323	0.029336257	-0.154156356	0.200235477	0.317198358	0.00441848	-0.014673168	0.939470575	0.170262775	0.159280417	0.149054328	0.293306756
Sdk1	3	2	ENSMUSG00000039683	-1.265095447	0.014120103	-0.176508169	0.518199995	-0.02961453	0.945623792	-0.087254348	0.838134286	0.114607224	0.675656032	-0.095008333	0.509340109	-0.258006267	0.34864304	-0.192241676	0.480888514	-0.638162095	0.12063926	0.099142881	0.719758709
Sec11a	1	0	ENSMUSG00000025724	-0.035997343	0.901845603	0.218954622	0.472892774	0.132143622	0.68131624	0.022745071	0.961107215	0.059052271	0.851713069	0.678337541	0.016783876	0.022322968	0.951737739	0.366918491	0.180736604	0.03967407	0.923047809	-0.02736865	0.944876189
Sec11c	0	0	ENSMUSG00000024516	0.104864381	0.686517366	0.105237944	0.727718829	-0.008979406	0.989714233	-0.126293735	0.69293073	0.22968649	0.370475236	0.167421913	0.338044047	-0.085778928	0.773721131	0.210443924	0.330385808	-0.204902648	0.378344227	0.020812314	0.962708132
Sec14l1	1	0	ENSMUSG00000020823	0.804213219	4.09e-08	0.525839281	0.000551265	0.0078094	0.99720311	-0.133616097	0.485585373	-0.028538235	0.896709534	0.16707837	0.134865672	0.332400381	0.001641639	-0.085310479	0.53016529	0.397563125	8.67e-05	-0.075128461	0.68869313
Sec14l2	1	0	ENSMUSG00000003585	-0.017383582	0.969387739	-0.247128823	0.314467334	-0.976469517	6.39e-06	-3.320079902	3.01e-58	-1.400862346	3.19e-11	0.390060747	1.36e-05	0.312315145	0.000646823	-1.576096331	1.4200000000000001e-66	-2.851717464	5.16e-155	-1.384969838	2.13e-53
Sec16a	2	1	ENSMUSG00000026924	-0.353620871	0.036197442	-0.09597434	0.675805262	0.053158007	0.904364664	-0.355097949	0.038642963	-0.005908075	0.980630191	-0.070718202	0.447955767	-0.028925928	0.83102774	0.007249237	0.965454538	0.149592809	0.074841064	0.000414378	0.995699679
Sec22a	2	0	ENSMUSG00000034473	0.656323113	0.000121848	0.513602396	0.003458293	-0.123857438	0.707919588	-0.532688631	0.00195502	-0.636017489	0.000194642	0.344366664	0.009537655	0.37240081	0.00400971	-0.449609347	0.000484693	-1.058032705	1.04e-17	-0.36301375	0.007268652
Sec22c	3	1	ENSMUSG00000061536	0.046025995	0.87196619	0.565359849	0.120597443	0.041254755	0.932793552	-0.324560997	0.371137256	-0.844272026	0.030302182	-0.013697137	0.94288974	0.687507369	0.005534852	-1.167521733	4.04e-06	-1.460466816	6.48e-09	-0.816306273	0.00138481
Sec24c	0	0	ENSMUSG00000039367	-0.034128885	0.829113322	0.040260362	0.832399956	0.062191959	0.847335947	-0.256778369	0.032963145	0.019410237	0.914891718	-0.094955944	0.325858345	0.086809345	0.464618537	0.007895523	0.949366438	0.132868367	0.148721818	-0.045209456	0.786886828
Sec31a	1	0	ENSMUSG00000035325	0.414335425	0.087506808	0.098531567	0.744565815	-0.026453704	0.966384066	-0.261237809	0.352264472	0.354256361	0.153447885	0.003712644	0.982662941	-0.048788322	0.852251549	0.431271976	0.005909221	0.684663811	3.43e-06	0.287203228	0.094083872
Secisbp2	3	3	ENSMUSG00000035139	0.011365637	0.970971133	0.01349567	0.97269989	-0.168197543	0.561026573	-0.175835654	0.640062515	-0.006139667	0.987464074	0.290973584	0.166040288	0.20207659	0.489356277	0.129824785	0.645035269	-0.199605064	0.560117104	-0.01726306	0.966504958
Secisbp2l	3	0	ENSMUSG00000035093	-0.577069295	0.07935079	0.023744128	0.952767755	-0.054551523	0.903511741	-0.257548381	0.471088253	0.067205577	0.832740702	0.160699546	0.382369315	-0.265286017	0.316367516	0.062688029	0.8245383	-0.47478332	0.067998005	-0.088133946	0.791132767
Sel1l	3	3	ENSMUSG00000020964	-0.306662522	0.191711	0.225422688	0.417037041	0.426843799	0.129401077	0.489308215	0.061152946	-0.043159891	0.888728755	0.074737998	0.690878734	0.088888765	0.783214494	0.022781558	0.942930162	-0.346739082	0.196785506	0.04586061	0.906441207
Selenof	1	0	ENSMUSG00000037072	0.168286048	0.444010211	-0.072324739	0.80360368	0.038007565	0.931057656	0.540084411	0.011943481	-1.105299303	2.01e-07	-0.07680579	0.446300348	-0.041490847	0.775660224	0.098876167	0.344507553	0.409322498	3.22e-07	0.045683596	0.794351497
Sema5b	3	0	ENSMUSG00000052133	-0.553649023	0.016246166	-0.175274698	0.514908693	-0.314736757	0.242989099	-1.469551301	5.8e-11	-0.29225201	0.207436995	0.124986019	0.491611596	0.160637486	0.58000926	0.022886133	0.941888429	0.372010932	0.177896607	0.516814541	0.046928005
Sema6d	3	1	ENSMUSG00000027200	-0.463076175	0.120691916	-0.592528701	0.090443469	-0.412000346	0.215338485	-0.287221931	0.41409329	0.17313968	0.549287165	-0.044356485	0.752288295	-0.24782298	0.353252007	-0.206385701	0.438586038	-0.00581647	0.988240526	1.467335917	0.004474018
Senp2	0	0	ENSMUSG00000022855	-0.164263695	0.131235724	-0.147509242	0.247298946	-0.091036393	0.674320831	-0.367142606	0.000134965	-0.203188176	0.059222612	0.048874732	0.604536561	-0.169025783	0.040063698	-0.188650078	0.016309525	-0.41326435	1.58e-09	-0.233805882	0.00217505
Senp3	1	0	ENSMUSG00000005204	0.44054103	1.41e-05	0.223832649	0.059417715	-0.053308763	0.864943789	-0.428023795	2.37e-05	-0.196921298	0.087477278	0.579529317	3.03e-13	0.34799905	2.66e-05	0.379839757	3.43e-06	-0.426312336	2.1e-07	-0.217458037	0.022224874
Serac1	1	2	ENSMUSG00000015659	-0.059191845	0.831586406	0.503404497	0.090633563	0.075482132	0.874083512	-0.014363669	0.972908656	0.277202453	0.303434307	0.380056099	0.000100503	0.146970382	0.235340332	0.045679013	0.737566285	0.018520802	0.905331623	-0.170143026	0.166160059
Serinc3	3	2	ENSMUSG00000017707	-0.167775639	0.267220738	-0.439768894	0.001646181	-0.045626019	0.909747634	-0.126657573	0.463285816	-0.21181496	0.162923862	-0.397311149	0.00079561	-0.176007782	0.22352083	-0.059963552	0.69886318	0.066961611	0.666646038	-0.010169959	0.972382697
Serinc5	2	0	ENSMUSG00000021703	-0.70648911	3.78e-09	-0.509288496	3.31e-05	0.089770138	0.762321739	-0.643475183	4.88e-08	-0.310415164	0.01572166	-0.532839688	2.94e-08	-0.038604157	0.821597605	0.618666441	3.15e-12	-0.245040851	0.016466	0.09904278	0.503177347
Serp2	0	0	ENSMUSG00000052584	0.441726733	0.080875255	-0.348267872	0.212190751	0.194127527	0.563370556	0.689325641	0.009070163	0.061299859	0.845588322	-0.431808098	0.011545758	-0.321952951	0.078572254	-0.463946561	0.006658314	-0.191031773	0.32656396	-0.158309919	0.479071581
Serping1	3	2	ENSMUSG00000023224	0.038677623	0.895644445	-0.62490143	0.030797647	-0.103326266	0.820289335	2.37479417	4.56e-22	0.034676972	0.913708173	-0.54400837	0.002871095	-0.176610508	0.410871986	-0.106788238	0.602165351	2.412121925	3.75e-63	0.790414001	5.06e-07
Sertad1	0	1	ENSMUSG00000008384	0.372340982	0.175585081	-0.109952388	0.72867337	0.210770209	0.517271851	0.236683547	0.486331314	0.063124902	0.844625837	-0.586547305	0.014161083	-0.404504552	0.095819631	0.001641866	0.996911095	0.076479433	0.797391769	0.632728795	0.004035031
Sesn3	1	0	ENSMUSG00000032009	-0.740427964	0.000704708	-0.537422131	0.0142184	0.20756029	0.48509727	-0.058800609	0.85001415	0.284407394	0.199237211	-0.42236712	0.006929357	-0.398662641	0.017620357	-0.424355874	0.009990506	-0.056209035	0.79327071	-0.035926178	0.910883522
Sestd1	3	3	ENSMUSG00000042272	-0.884973865	0.000313607	-0.513963925	0.040845297	-0.061508374	0.911349029	-0.036946263	0.926466979	0.203882951	0.398996843	-0.20992492	0.024819099	-0.181524602	0.069338615	0.047633874	0.689448496	0.831016211	1.02e-28	0.186696028	0.054869926
Setd1b	1	3	ENSMUSG00000038384	-0.360169771	0.079361776	-0.009990426	0.973775545	-0.010878515	0.987896169	-0.340965894	0.122097331	-0.12388612	0.605067502	-0.13466081	0.242307926	-0.131195984	0.352846051	-0.195604342	0.098112012	0.075119263	0.581522576	-0.165961868	0.220379177
Setmar	0	0	ENSMUSG00000034639	0.154163614	0.560105336	0.056392616	0.869435567	-0.059949382	0.901759016	-0.027263104	0.945165431	-0.073009896	0.810186292	-0.049664455	0.798013818	-0.222518821	0.385780539	-0.105872078	0.675987581	-0.438423107	0.072319029	-0.021539304	0.958331169
Sf1	0	0	ENSMUSG00000024949	-0.163584305	0.136751389	-0.009185535	0.972498979	-0.048756581	0.885288972	-0.310347789	0.000998338	-0.101986709	0.385046076	0.005847221	0.948957573	0.080954218	0.473054642	-0.101563277	0.288773037	0.015603649	0.908921261	-0.154414545	0.10428144
Sfn	1	0	ENSMUSG00000047281	0.073067293	0.795042549	-0.006877281	0.983648571	-0.092040046	0.838569555	-0.119952443	0.731489383	-0.165726254	0.549974361	0.2867349	0.163645379	0.146253432	0.618325381	-0.082108534	0.772989723	-0.137003759	0.682035811	-0.060421438	0.867979897
Sfpq	1	1	ENSMUSG00000028820	-0.330711028	0.062230242	0.061106007	0.818404469	-0.121574848	0.73038876	-0.150322316	0.476624729	-0.007243246	0.977259803	0.13735434	0.202533395	0.088066423	0.546469147	0.112575402	0.344544003	0.099916258	0.397506916	-0.107770009	0.453612323
Sfrp5	3	2	ENSMUSG00000018822	0.113691458	0.645002177	0.117626891	0.677047258	0.024425283	0.959648061	0.043877421	0.920296383	-0.211091888	0.419876437	-0.006622202	0.967535131	-0.077502489	0.814440366	0.081567589	0.785070364	0.205791645	0.592358458	-0.078823469	0.805189328
Sft2d3	3	0	ENSMUSG00000044982	-0.012492685	0.955448247	0.016202242	0.963455329	-0.023881847	0.96759135	-0.372824375	0.054927229	-0.442028378	0.016455544	0.077556313	0.59920649	0.08109271	0.694622143	0.060284425	0.733616599	-0.207371756	0.174867349	-0.020446113	0.947646833
Sgcz	1	0	ENSMUSG00000039539											-0.058431904		-0.165122585		0.043401276	0.884064477	0.005956977	0.990331957	-0.067464637	0.807797633
Sgf29	3	0	ENSMUSG00000030714	0.546198308	0.019329814	0.290728495	0.25145796	-0.03865744	0.947615702	-0.224144771	0.402733766	-0.162330992	0.509796728	0.05366594	0.73224869	0.432536255	0.004324087	-0.044989216	0.821827057	0.070390272	0.729479652	-0.254538905	0.148947294
Sgip1	1	1	ENSMUSG00000028524	0.13745375	0.522584837	0.181201197	0.448964224	-0.2147962	0.444231631	0.089134227	0.74011342	0.307696276	0.135794225	0.017241508	0.902468206	-0.206018293	0.115525223	-0.740089201	3e-12	-0.174456459	0.168024599	0.02207178	0.939963551
Sgk1	3	2	ENSMUSG00000019970	-0.979076412	0.015393301	-0.514809982	0.141215078	-0.062353209	0.882963522	0.407876514	0.251013031	0.029169333	0.932065121	-0.128235141	0.481869812	-0.639758814	0.018004728	-0.118120544	0.667173733	-0.474719466	0.086065212	-0.001451663	0.996144531
Sgms1	1	0	ENSMUSG00000040451	-0.297993957	0.104312296	-0.190798336	0.383783106	-0.19616821	0.461404471	-0.298861608	0.123645601	0.022203348	0.932228791	-0.098076054	0.444110484	0.086432336	0.617875453	-0.158849623	0.23269575	-0.04566779	0.773698831	-0.159715139	0.286287821
Sgms2	1	1	ENSMUSG00000050931	0.059710982	0.835705306	0.160772522	0.601339181	0.146962712	0.678452564	0.888767207	0.007304628	0.194349671	0.498328659	0.336906532	0.104687377	-0.039369872	0.912831203	0.021190464	0.943716127	-0.173538993	0.548806112	0.098543075	0.755095368
Sgpp1	3	3	ENSMUSG00000021054	0.119423496	0.510962057	0.363328476	0.031053906	-0.296985748	0.120161226	-0.058094736	0.802392813	0.086974159	0.658673525	-0.135601565	0.291218864	0.256082169	0.05484638	-0.57846884	9.47e-07	-0.31057206	0.014014537	-0.01789168	0.950689637
Sh2b1	2	0	ENSMUSG00000030733	0.162014672	0.181170502	0.058367949	0.728077722	-0.10627296	0.622008448	-0.41581932	7.98e-05	-0.082677438	0.563670282	0.135592469	0.235230338	0.233501941	0.03830085	-0.063811807	0.649296009	-0.138219135	0.240688599	-0.092991436	0.583012851
Sh3bp5	3	0	ENSMUSG00000021892	-0.228012997	0.189165641	0.017761771	0.951224874	-0.067640806	0.874549848	0.090833274	0.682904233	0.315854008	0.061303973	-0.200947891	0.175499173	0.184849244	0.301906118	-0.522127741	0.000412494	-0.496756105	0.000722616	-0.13618332	0.510820445
Sh3bp5l	0	0	ENSMUSG00000013646	0.118216088	0.532367477	-0.006396005	0.980067932	0.061052008	0.885222681	0.065857387	0.771108815	-0.077678146	0.701683249	-0.064851879	0.62019665	0.123147639	0.420060414	-0.131838749	0.323259944	0.114179672	0.393793387	0.020413511	0.939963551
Shank2	1	0	ENSMUSG00000037541	-0.039924391	0.871766553	0.095751004	0.747757833	1.864523805	2.53e-18	0.831083096	0.000134247	0.464139427	0.036166799	-0.103022223	0.462157067	-0.004521598	0.985787437	1.295799294	4.2900000000000005e-27	0.354901364	0.007821396	0.019696279	0.948729078
Shcbp1	0	1	ENSMUSG00000022322	-0.81234225	0.023770221	-0.339530493	0.278450481	-0.590399571	0.114837122	-0.372725063	0.27447682	-0.934112403	0.010478418	0.040074288	0.813250784	-0.032592383	0.928918163	0.229989518	0.417665177	-0.242935965	0.529523882	-0.044837552	0.89925286
Shf	0	0	ENSMUSG00000033256	-0.164978826	0.458674954	-0.728858668	0.001240702	-0.210999594	0.477555767	0.024949812	0.94714406	-0.514363099	0.017754375	-0.286523118	0.150548141	-0.686722091	0.004956465	-0.539711206	0.023669594	0.053113252	0.870399009	-0.123413286	0.673519324
Shisa8	3	2	ENSMUSG00000096883	0.752571303	0.016199828	0.328672112	0.276080537	0.109844231	0.7876634	0.223271735	0.507219995	0.132944471	0.641765831	-0.019675927	0.914421163	2.023040677	5.73e-39	-0.375202429	0.037054981	0.186521524	0.341155504	-0.035814526	0.914694756
Shmt2	1	0	ENSMUSG00000025403	0.211748749	0.314134577	-0.237199809	0.318316916	-0.057040677	0.911458073	-0.375381331	0.085086307	-0.753170997	0.000233792	0.078983483	0.543596395	0.505300423	3.62e-06	-0.026537081	0.879751324	0.217723905	0.077945406	-0.283533542	0.023698927
Shroom2	3	2	ENSMUSG00000045180	-0.239083933	0.095761133	-0.073220695	0.72795026	0.038882071	0.931168455	-0.522443336	7.67e-05	-0.245808997	0.098875063	0.057177639	0.714521368	0.127428094	0.502482394	-0.248363346	0.100004666	-0.942724973	9.87e-13	-0.840866464	3.1e-10
Shroom3	3	3	ENSMUSG00000029381	0.256055011	0.091696171	0.493873194	0.000601713	0.046263175	0.913467127	-1.18197708	7.84e-19	-0.532229582	0.000156575	0.221382	0.002285091	1.16699443	1.64e-84	0.136147753	0.081641339	-1.001249607	2.03e-51	0.44880434	1.36e-12
Siah1a	1	0	ENSMUSG00000036840	-0.136556252	0.50597427	-0.193938156	0.384954542	-0.283260478	0.224618848	-0.620242529	0.000730203	-0.952213931	1.98e-07	-0.080250596	0.460745069	0.079170875	0.570901872	-0.080935096	0.491399969	-0.263951759	0.00586159	-0.230826883	0.024568759
Siah3	3	3	ENSMUSG00000091722	-0.084025784	0.761427431	-0.609114361	0.051296647	0.293093276	0.351656932	-0.630587093	0.038499961	1.105533493	0.000205333	-0.15656108	0.379361316	0.29854166	0.198240353	0.325358878	0.136781672	0.189376705	0.448226331	0.492738741	0.023944856
Sigmar1	0	0	ENSMUSG00000036078	0.139244161	0.594908872	0.036643975	0.914756688	-0.003843693	0.994813081	0.313950341	0.393259519	0.019722483	0.95378021	0.049142763	0.788987462	0.409304776	0.160696869	-0.16373232	0.560985134	0.241214659	0.470744967	0.131502595	0.66677022
Sin3a	1	1	ENSMUSG00000042557	-0.14568446	0.35365833	-0.049644174	0.800304519	-0.010918123	0.984370874	-0.659459571	5.99e-07	-0.104723021	0.531130991	-0.083040362	0.554611557	0.103821142	0.52895414	-0.193826009	0.137387979	-0.057918736	0.702338734	-0.282505344	0.020973121
Sipa1l3	1	0	ENSMUSG00000030583	0.360678329	0.017967794	0.678855794	1.69e-06	0.009885675	0.989844077	-0.571584274	6.64e-05	-0.151812143	0.363457813	0.072227883	0.523681012	0.268395682	0.008192818	0.304779273	0.001928275	-0.296832436	0.00244815	0.332254669	0.000634584
Sirpa	1	1	ENSMUSG00000037902	0.478643635	0.006149185	0.597141624	0.000534641	-1.303966879	3.01e-15	-1.395004264	7.94e-18	-0.768380265	5.42e-06	-0.122478064	0.443678439	0.505525539	0.002457914	-1.612796671	6.96e-25	-1.076171857	7.23e-12	-0.666741313	4.32e-05
Sirt4	1	1	ENSMUSG00000029524	0.404528578	0.035716268	0.153868859	0.527468166	-0.276638844	0.249054098	-0.284077157	0.17778076	-0.156415197	0.474263998	0.188923108	0.108837738	0.00662981	0.96605519	-0.229939263	0.062471292	-0.641925689	2.94e-09	-0.277905534	0.023254225
Siva1	1	0	ENSMUSG00000064326	0.083675942	0.765900881	0.30687421	0.323136801	-0.036598355	0.9458813	-0.404610283	0.240906626	-0.058692063	0.855036826	0.15650062	0.385453337	-0.319723271	0.275237699	-0.228522372	0.406850811	-0.28224608	0.398749311	-0.617699669	0.052246129
Skap2	3	3	ENSMUSG00000059182	-0.615147761	0.033519524	-0.865510803	0.006055015	-0.185271116	0.584726412	0.220292567	0.47748711	-0.163495648	0.555397193	-0.251868538	0.209959158	0.068940623	0.841158955	0.40022868	0.142135169	0.870524805	0.002417961	0.201655081	0.467923715
Skor2	3	3	ENSMUSG00000091519											-1.562384572	9.76e-05	-2.28067926	8.16e-08	-0.135666182	0.62790135	0.2992459	0.359695783	-0.015438935	0.970187034
Skp1a	1	2	ENSMUSG00000036309	0.020617291	0.947643643	0.532285017	0.088693425	-0.03267589	0.956226462	0.005595855	0.988676728	-0.622610295	0.04160859	0.158861337	0.376821994	0.038467351	0.917449174	0.079491414	0.793146744	0.065236152	0.875412663	-0.101958762	0.747271002
Slain2	3	3	ENSMUSG00000036087	-0.381305041	0.036156132	-0.216344569	0.313390377	-0.005891975	0.99372217	-0.127339666	0.573096012	0.011156675	0.969399162	-0.129457357	0.336153121	0.034233475	0.881448883	-0.095593621	0.538216006	0.123754279	0.397470014	0.004926974	0.995311225
Slbp	0	1	ENSMUSG00000004642	0.266709212	0.306589351	0.605833768	0.053566313	0.027558269	0.964332064	-0.420308559	0.185622726	0.438415962	0.125471142	0.008939376	0.954155314	-0.269782976	0.332009678	0.132971952	0.624508357	-0.46524713	0.11153564	-0.118282479	0.702149384
Slc10a5	3	2	ENSMUSG00000058921											0.076598628		-0.172952419		1.376082463	0.002709146	-0.37389118	0.362238616	0.137463408	0.584463511
Slc12a2	3	2	ENSMUSG00000024597	-0.245675053	0.228344421	0.462783264	0.030042856	-0.507771798	0.021738824	-0.567117827	0.005374308	-0.032844352	0.900721096	0.280050597	0.00101462	0.719592213	1.34e-22	-0.445079603	2.62e-08	-0.533437353	8.11e-12	-0.16181793	0.108154684
Slc12a5	1	0	ENSMUSG00000017740	0.258121785	0.13792685	-0.078335085	0.759572314	0.198951023	0.420215692	-0.168027335	0.411363469	0.592653714	0.000317282	-0.141113242	0.250015912	-0.196692073	0.150992099	-0.54601358	7.35e-07	-0.656927067	9.96e-10	-0.083524149	0.659026277
Slc12a8	3	0	ENSMUSG00000035506	0.682241935	0.04733746	0.638817488	0.076624247	0.222234141	0.461461558	0.221955755	0.542317373	0.453045579	0.148583284	0.225115248	0.23773735	-0.196083109	0.507723048	0.035855057	0.91193435	-0.552977112	0.129772455	-0.130008402	0.654681223
Slc12a9	0	0	ENSMUSG00000037344	0.023305468	0.940221468	0.192922289	0.530027799	-0.02575033	0.966107001	-0.359424689	0.260906845	0.071150077	0.817393596	0.190875785	0.30049484	0.097125973	0.769745951	0.078605618	0.794898247	-0.212768106	0.54750726	-0.201671719	0.4713168
Slc14a1	3	0	ENSMUSG00000116373	0.195052603	0.465296657	-0.259660109	0.394526306	0.172107265	0.612292119	-0.389625981	0.235866625	0.810305965	0.009098485	-0.367442673	0.054523081	0.304687971	0.143296307	-0.000403329	0.998448383	0.185534837	0.403055786	0.331947609	0.100101097
