peak.id	seqnames	start	end	width	strand	WT	E80A	K88N	R90W	cluster	row_cluster	small.cluster	khom_cluster	ehom_cluster	k50_mono	k50_di	q50_mono	q50_di	gene	k50_group	q50_group
peak.8200	chr7	66523913	66524313	401	*	31.89728894	80.47917922	7.206594251	18.38203807	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	0	Aldh1a3	3	2
peak.8201	chr7	66660186	66660586	401	*	30.02097783	76.69192373	7.206594251	12.25469205	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Aldh1a3	3	2
peak.8202	chr7	66661703	66662103	401	*	36.58806672	52.07476303	12.01099042	8.578284432	e80a.notDB	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	0	1	0	1	Aldh1a3	3	2
peak.8203	chr7	67238542	67238942	401	*	126.6510002	17.98946359	8.407693293	11.02922284	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost	1	1	0	1	Lysmd4	3	3
peak.8204	chr7	67350416	67350816	401	*	106.0115779	124.0326174	15.61428754	20.83297648	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Lysmd4	3	3
peak.8205	chr7	67548768	67549168	401	*	66.60904455	19.88309134	68.46264538	15.93109966	k88n.gained	e80a.lost	k88n_unique	k88n.notDB	0	0	1	0	0	Lrrc28	3	0
peak.8206	chr7	67595950	67596350	401	*	46.90777785	119.298548	8.407693293	13.48016125	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Lrrc28	3	0
peak.8207	chr7	67631495	67631895	401	*	23.45388893	33.13848556	7.206594251	7.352815227	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	0	0	0	0	Lrrc28	3	0
peak.8208	chr7	67645157	67645557	401	*	54.41302231	53.0215769	13.21208946	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	0	0	0	0	Lrrc28	3	0
peak.8209	chr7	67919693	67920093	401	*	24.39204448	66.27697112	10.80989138	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Igf1r	3	3
peak.8210	chr7	68041727	68042127	401	*	33.77360005	17.98946359	70.86484347	13.48016125	k88n.gained	k88n.gained	k88n_unique	k88n.notDB	0	1	0	1	1	Igf1r	3	3
peak.8211	chr7	68105140	68105540	401	*	54.41302231	74.79829598	10.80989138	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	1	1	Igf1r	3	3
peak.8212	chr7	68129068	68129468	401	*	143.5378002	130.6603145	14.4131885	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	1	0	Igf1r	3	3
peak.8213	chr7	68131804	68132204	401	*	37.52622228	66.27697112	4.804396167	7.352815227	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Igf1r	3	3
peak.8214	chr7	68134810	68135210	401	*	93.8155557	49.23432141	7.206594251	12.25469205	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Igf1r	3	3
peak.8215	chr7	68218740	68219140	401	*	94.75371126	93.73457345	4.804396167	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	1	Igf1r	3	3
peak.8216	chr7	68318217	68318617	401	*	15.01048891	78.58555147	4.804396167	7.352815227	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.gained	1	0	1	0	Arrdc4	3	3
peak.8217	chr7	68749183	68749583	401	*	65.67088899	61.54290176	16.81538659	9.803753636	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	0	0	0	0	Arrdc4	3	3
peak.8218	chr7	68834354	68834754	401	*	45.9696223	70.06422662	16.81538659	15.93109966	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	1	Arrdc4	3	3
peak.8219	chr7	70406582	70406982	401	*	44.09331118	61.54290176	12.01099042	11.02922284	e80a.notDB	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	1	Nr2f2	3	3
peak.8220	chr7	70450218	70450618	401	*	228.9099559	89.94731795	31.22857509	41.66595295	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	1	1	Nr2f2	3	3
peak.8221	chr7	70453083	70453483	401	*	83.49584458	19.88309134	6.005495209	20.83297648	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	1	0	Nr2f2	3	3
peak.8222	chr7	70454516	70454916	401	*	137.9088669	74.79829598	31.22857509	24.50938409	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Nr2f2	3	3
peak.8223	chr7	70469144	70469544	401	*	91.93924459	53.96839077	10.80989138	15.93109966	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Nr2f2	3	3
peak.8224	chr7	70623979	70624379	401	*	52.53671119	94.68138732	13.21208946	14.70563045	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Nr2f2	3	3
peak.8225	chr7	72418419	72418819	401	*	11.25786668	10.41495261	85.27803197	13.48016125	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	0	1	1	1	Mctp2	2	3
peak.8226	chr7	73524817	73525217	401	*	42.21700007	40.71299655	12.01099042	14.70563045	e80a.notDB	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	1	Chd2	3	3
peak.8227	chr7	73532346	73532746	401	*	42.21700007	53.0215769	12.01099042	11.02922284	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	1	Chd2	3	3
peak.8228	chr7	73567290	73567690	401	*	24.39204448	42.60662429	4.804396167	12.25469205	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	0	Chd2	3	3
peak.8229	chr7	73579737	73580137	401	*	122.898378	100.3622706	40.83736742	19.60750727	e80a.notDB	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB	0	1	0	1	Chd2	3	3
peak.8230	chr7	73589469	73589869	401	*	20.63942225	56.80883239	8.407693293	17.15656886	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	0	0	0	0	Chd2	3	3
peak.8231	chr7	73594653	73595053	401	*	55.35117787	62.48971563	24.02198084	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	1	Chd2	3	3
peak.8232	chr7	73607772	73608172	401	*	137.9088669	61.54290176	24.02198084	13.48016125	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	0	1	0	1	Chd2	3	3
peak.8233	chr7	73644378	73644778	401	*	84.43400013	43.55343817	27.62527796	25.7348533	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	0	Chd2	3	3
peak.8234	chr7	75196010	75196410	401	*	60.98011121	76.69192373	14.4131885	19.60750727	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	1	Slco3a1	3	3
peak.8235	chr7	75209548	75209948	401	*	94.75371126	31.24485782	9.608792334	18.38203807	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	0	1	1	1	Slco3a1	3	3
peak.8236	chr7	75277770	75278170	401	*	150.1048891	184.6287053	16.81538659	22.05844568	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Slco3a1	3	3
peak.8237	chr7	75292285	75292685	401	*	125.7128446	164.7456139	22.82088179	22.05844568	e80a.notDB	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Slco3a1	3	3
peak.8238	chr7	75293513	75293913	401	*	43.15515562	65.33015725	13.21208946	15.93109966	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	0	0	0	0	Slco3a1	3	3
peak.8239	chr7	75296846	75297246	401	*	482.2119563	363.5765273	46.84286263	77.20455989	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Slco3a1	3	3
peak.8240	chr7	75308953	75309353	401	*	72.23797789	72.90466824	7.206594251	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Sv2b	0	0
peak.8241	chr7	75539249	75539649	401	*	45.03146674	76.69192373	9.608792334	17.15656886	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Akap13	1	1
peak.8242	chr7	78620037	78620437	401	*	16.88680003	44.50025204	14.4131885	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Mrpl46	1	1
peak.8243	chr7	78765269	78765669	401	*	86.31031125	109.8304093	30.02747605	20.83297648	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Mrpl46	1	1
peak.8244	chr7	78782935	78783335	401	*	105.0734224	102.2558983	9.608792334	33.08766852	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Mrpl46	1	1
peak.8245	chr7	79207032	79207432	401	*	60.04195565	59.64927401	10.80989138	22.05844568	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Abhd2	3	3
peak.8246	chr7	79269483	79269883	401	*	53.47486675	69.11741274	16.81538659	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	1	Abhd2	3	3
peak.8247	chr7	79284378	79284778	401	*	144.4759558	138.2348255	25.22307988	26.9603225	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Abhd2	3	3
peak.8248	chr7	79327198	79327598	401	*	35.64991117	80.47917922	21.61978275	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Abhd2	3	3
peak.8249	chr7	79342728	79343128	401	*	119.1457557	39.76618267	21.61978275	15.93109966	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Abhd2	3	3
peak.8250	chr7	79390176	79390576	401	*	270.1888004	189.3627746	7.206594251	28.1857917	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Fanci	1	0
peak.8251	chr7	79798562	79798962	401	*	114.454978	20.82990521	24.02198084	17.15656886	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost	1	1	0	1	Mesp1	3	2
peak.8252	chr7	79982626	79983026	401	*	98.50633349	98.46864281	6.005495209	29.41126091	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Arpin	1	0
peak.8253	chr7	80040540	80040940	401	*	33.77360005	84.26643471	7.206594251	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Idh2	1	1
peak.8254	chr7	80078686	80079086	401	*	54.41302231	52.07476303	6.005495209	17.15656886	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Idh2	1	1
peak.8255	chr7	80246061	80246461	401	*	66.60904455	68.17059887	15.61428754	17.15656886	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	1	Ttll13	3	2
peak.8256	chr7	80342819	80343219	401	*	92.87740015	102.2558983	8.407693293	24.50938409	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Hddc3	1	0
peak.8257	chr7	80370644	80371044	401	*	74.11428901	55.86201852	12.01099042	15.93109966	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	1	0	Man2a2	3	1
peak.8258	chr7	80372190	80372590	401	*	171.6824669	77.6387376	10.80989138	23.28391489	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Man2a2	3	1
peak.8259	chr7	80407536	80407936	401	*	18.76311114	53.0215769	3.603297125	13.48016125	e80a.gained	e80a.gained	e80a_shared	0	e80a.notDB	1	0	0	0	Blm	3	3
peak.8260	chr7	80423144	80423544	401	*	100.3826446	141.0752671	16.81538659	8.578284432	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Blm	3	3
peak.8261	chr7	80535021	80535421	401	*	52.53671119	70.06422662	7.206594251	9.803753636	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Blm	3	3
peak.8262	chr7	80646471	80646871	401	*	206.3942225	46.39387979	7.206594251	24.50938409	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Blm	3	3
peak.8263	chr7	80655772	80656172	401	*	120.0839113	22.72353296	1.201099042	26.9603225	e80a.lost	e80a.lost	e80a_shared	0	e80a.lost	1	1	1	0	Blm	3	3
peak.8264	chr7	80675962	80676362	401	*	42.21700007	74.79829598	9.608792334	3.676407614	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	1	Blm	3	3
peak.8265	chr7	80686933	80687333	401	*	27.20651115	53.0215769	10.80989138	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	1	Blm	3	3
peak.8266	chr7	80749612	80750012	401	*	72.23797789	162.8519862	7.206594251	14.70563045	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Crtc3	1	1
peak.8267	chr7	80832991	80833391	401	*	35.64991117	61.54290176	10.80989138	13.48016125	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	0	1	1	1	Iqgap1	3	3
peak.8268	chr7	80840253	80840653	401	*	64.73273344	128.7666868	14.4131885	8.578284432	e80a.gained	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	0	Iqgap1	3	3
peak.8269	chr7	80947591	80947991	401	*	45.9696223	55.86201852	9.608792334	20.83297648	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Sec11a	1	0
peak.8270	chr7	81317231	81317631	401	*	26.2683556	124.9794313	3.603297125	8.578284432	e80a.gained	e80a.gained	e80a_shared	0	e80a.notDB	1	0	0	0	Pde8a	1	0
peak.8271	chr7	81338472	81338872	401	*	194.1982003	209.245866	9.608792334	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Pde8a	1	0
peak.8272	chr7	81920270	81920670	401	*	17.82495558	11.36176648	106.8978147	11.02922284	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	0	1	0	1	Hdgfl3	2	2
peak.8273	chr7	82625786	82626186	401	*	33.77360005	77.6387376	3.603297125	18.38203807	e80a.gained	e80a.gained	e80a_shared	0	e80a.notDB	1	0	0	0	Adamtsl3	1	0
peak.8274	chr7	82755751	82756151	401	*	296.457156	156.2242891	27.62527796	31.86219932	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Efl1	3	0
peak.8275	chr7	82890886	82891286	401	*	78.80506679	100.3622706	7.206594251	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Mex3b	3	1
peak.8276	chr7	83093841	83094241	401	*	22.51573337	55.86201852	6.005495209	11.02922284	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	0	0	0	0	Mex3b	3	1
peak.8277	chr7	83140222	83140622	401	*	26.2683556	98.46864281	8.407693293	1.225469205	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Mex3b	3	1
peak.8278	chr7	83237122	83237522	401	*	124.7746891	142.022081	16.81538659	26.9603225	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Mex3b	3	1
peak.8279	chr7	83568124	83568524	401	*	92.87740015	41.65981042	7.206594251	23.28391489	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Mex3b	3	1
peak.8280	chr7	84152125	84152525	401	*	48.78408897	67.223785	9.608792334	2.450938409	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	1	1	Abhd17c	3	3
peak.8281	chr7	84614103	84614503	401	*	31.89728894	48.28750753	6.005495209	15.93109966	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Fah	3	3
peak.8282	chr7	84679274	84679674	401	*	337.7360005	340.8529943	46.84286263	39.21501455	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Fah	3	3
peak.8283	chr7	87413278	87413678	401	*	18.76311114	9.468138732	100.8923195	12.25469205	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	1	1	1	1	Nox4	3	3
peak.8284	chr7	88357366	88357766	401	*	51.59855564	44.50025204	24.02198084	19.60750727	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	1	Ctsc	3	3
peak.8285	chr7	89088076	89088476	401	*	327.4162894	249.9588625	25.22307988	47.79329898	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Rab38	3	1
peak.8286	chr7	89319964	89320364	401	*	70.36166678	75.74510985	13.21208946	22.05844568	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Rab38	3	1
peak.8287	chr7	89403708	89404108	401	*	88.18662236	89.00050408	2.402198084	17.15656886	e80a.notDB	e80a.notDB	e80a_shared	0	e80a.notDB	1	0	0	0	Fzd4	1	0
peak.8288	chr7	89941055	89941455	401	*	75.05244456	76.69192373	18.01648563	20.83297648	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Hikeshi	1	1
peak.8289	chr7	89980859	89981259	401	*	39.4025334	52.07476303	8.407693293	7.352815227	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	0	0	0	0	Eed	0	0
peak.8290	chr7	90475885	90476285	401	*	67.54720011	65.33015725	4.804396167	11.02922284	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Tmem126b	2	0
peak.8291	chr7	90476990	90477390	401	*	232.6625781	245.2247932	15.61428754	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	1	0	0	Tmem126b	2	0
peak.8292	chr7	91337900	91338300	401	*	38.46437784	75.74510985	4.804396167	14.70563045	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Dlg2	3	2
peak.8293	chr7	91468559	91468959	401	*	19.7012667	78.58555147	16.81538659	12.25469205	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	0	0	0	0	Dlg2	3	2
peak.8294	chr7	91845439	91845839	401	*	88.18662236	83.31962084	3.603297125	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	0	e80a.notDB	0	1	0	1	Ccdc90b	3	3
peak.8295	chr7	91882115	91882515	401	*	136.9707113	17.98946359	10.80989138	13.48016125	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost	1	1	0	0	Ccdc90b	3	3
peak.8296	chr7	92135573	92135973	401	*	44.09331118	105.0963399	25.22307988	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	1	Ccdc90b	3	3
peak.8297	chr7	92182074	92182474	401	*	45.03146674	90.89413183	10.80989138	7.352815227	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	0	0	1	0	Ccdc90b	3	3
peak.8298	chr7	92220748	92221148	401	*	36.58806672	125.9262451	10.80989138	15.93109966	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	0	Ccdc90b	3	3
peak.8299	chr7	92560991	92561391	401	*	80.68137791	94.68138732	8.407693293	23.28391489	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Ccdc90b	3	3
peak.8300	chr7	92670194	92670594	401	*	64.73273344	89.00050408	12.01099042	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Pcf11	2	0
peak.8301	chr7	92722815	92723215	401	*	102.2589557	116.4581064	10.80989138	22.05844568	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	1	0	0	Pcf11	2	0
peak.8302	chr7	92741385	92741785	401	*	60.98011121	81.42599309	13.21208946	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Rab30	0	0
peak.8303	chr7	92772341	92772741	401	*	191.3837336	166.6392417	7.206594251	25.7348533	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	1	Ddias	1	2
peak.8304	chr7	92777937	92778337	401	*	62.85642232	53.0215769	13.21208946	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Ddias	1	2
peak.8305	chr7	92807232	92807632	401	*	39.4025334	114.5644787	2.402198084	8.578284432	e80a.gained	e80a.notDB	e80a_shared	0	e80a.notDB	1	0	0	0	Ddias	1	2
peak.8306	chr7	92874396	92874796	401	*	156.671978	182.7350775	7.206594251	19.60750727	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Ddias	1	2
peak.8307	chr7	96152766	96153166	401	*	32.8354445	74.79829598	6.005495209	14.70563045	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	1	Tenm4	1	2
peak.8308	chr7	96213886	96214286	401	*	35.64991117	54.91520464	6.005495209	6.127346023	e80a.notDB	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Nars2	3	0
peak.8309	chr7	96893621	96894021	401	*	28.14466671	60.59608788	0.0	7.352815227	e80a.gained	e80a.gained	e80a_shared	0	e80a.notDB	1	1	0	0	Nars2	3	0
peak.8310	chr7	97386936	97387336	401	*	24.39204448	90.89413183	8.407693293	12.25469205	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Alg8	1	0
peak.8311	chr7	97480766	97481166	401	*	106.9497335	103.2027122	24.02198084	25.7348533	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Ints4	0	0
peak.8312	chr7	97502084	97502484	401	*	31.89728894	69.11741274	9.608792334	7.352815227	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	1	Aamdc	3	3
peak.8313	chr7	97842757	97843157	401	*	19.7012667	56.80883239	2.402198084	3.676407614	e80a.gained	e80a.gained	e80a_shared	0	e80a.notDB	1	0	0	0	Pak1	1	1
peak.8314	chr7	97864451	97864851	401	*	16.88680003	50.18113528	8.407693293	20.83297648	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Pak1	1	1
peak.8315	chr7	98111339	98111739	401	*	50.66040008	63.4365295	1.201099042	11.02922284	e80a.notDB	e80a.notDB	e80a_shared	0	e80a.notDB	1	0	0	0	Myo7a	1	0
peak.8316	chr7	98656596	98656996	401	*	79.74322235	87.10687633	13.21208946	22.05844568	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	1	0	Emsy	1	1
peak.8317	chr7	98680464	98680864	401	*	52.53671119	69.11741274	12.01099042	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Emsy	1	1
peak.8318	chr7	98711771	98712171	401	*	53.47486675	121.1921758	13.21208946	13.48016125	e80a.gained	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Thap12	1	0
peak.8319	chr7	98937592	98937992	401	*	101.3208002	88.05369021	18.01648563	12.25469205	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Uvrag	3	3
peak.8320	chr7	98958882	98959282	401	*	80.68137791	97.52182894	19.21758467	12.25469205	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Uvrag	3	3
peak.8321	chr7	98974513	98974913	401	*	94.75371126	74.79829598	28.826377	37.98954534	e80a.notDB	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB	0	1	0	1	Uvrag	3	3
peak.8322	chr7	99053746	99054146	401	*	109.7642002	170.4264972	9.608792334	11.02922284	e80a.notDB	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Uvrag	3	3
peak.8323	chr7	99141206	99141606	401	*	109.7642002	116.4581064	24.02198084	35.53860693	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	1	1	0	Uvrag	3	3
peak.8324	chr7	99279639	99280039	401	*	376.2003784	332.3316695	39.63626838	37.98954534	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Map6	3	2
peak.8325	chr7	99366074	99366474	401	*	197.012667	137.2880116	27.62527796	18.38203807	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Gdpd5	3	3
peak.8326	chr7	99429765	99430165	401	*	325.5399783	381.5659909	21.61978275	39.21501455	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Gdpd5	3	3
peak.8327	chr7	99449176	99449576	401	*	20.63942225	48.28750753	12.01099042	7.352815227	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Gdpd5	3	3
peak.8328	chr7	99562223	99562623	401	*	88.18662236	39.76618267	7.206594251	11.02922284	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Arrb1	3	2
peak.8329	chr7	99650287	99650687	401	*	30.02097783	65.33015725	33.63077317	13.48016125	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Slco2b1	1	0
peak.8330	chr7	99838231	99838631	401	*	428.7370896	424.1726152	18.01648563	55.1461142	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Neu3	1	0
peak.8331	chr7	99876319	99876719	401	*	76.92875568	94.68138732	19.21758467	19.60750727	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Rnf169	3	0
peak.8332	chr7	99904278	99904678	401	*	172.6206225	197.8840995	7.206594251	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Rnf169	3	0
peak.8333	chr7	100113860	100114260	401	*	28.14466671	57.75564626	4.804396167	23.28391489	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Chrdl2	1	0
peak.8334	chr7	100243119	100243519	401	*	41.27884451	65.33015725	102.0934186	17.15656886	k88n.gained	k88n.gained	k88n_unique	k88n.notDB	0	1	1	0	1	P4ha3	3	2
peak.8335	chr7	100371848	100372248	401	*	119.1457557	106.9899677	36.03297125	18.38203807	e80a.notDB	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	C2cd3	1	0
peak.8336	chr7	100662245	100662645	401	*	455.0054452	280.2569065	43.2395655	80.8809675	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Plekhb1	3	0
peak.8337	chr7	100663161	100663561	401	*	142.5996447	105.0963399	20.41868371	30.63673011	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Plekhb1	3	0
